school_name,district,city,channel_group,utm_source,utm_medium,utm_campaign,utm_content,apply_url,message_sms,message_whatsapp,send_owner,send_channel_actual,sent_at,delivery_proof,status
Türk Anadolu Vakfı Hafız Kız Anadolu İmam Hatip Lisesi,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-turk-anadolu-vakfi-hafiz-kiz-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-turk-anadolu-vakfi-hafiz-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Türk Anadolu Vakfı Hafız Kız Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-turk-anadolu-vakfi-hafiz-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Türk Anadolu Vakfı Hafız Kız Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-turk-anadolu-vakfi-hafiz-kiz-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Ulubatlı Hasan İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-ulubatli-hasan-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ulubatli-hasan-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Ulubatlı Hasan İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ulubatli-hasan-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Ulubatlı Hasan İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ulubatli-hasan-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Uluırmak Hürriyet İmam Hatip Ortaokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-uluirmak-hurriyet-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-uluirmak-hurriyet-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Uluırmak Hürriyet İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-uluirmak-hurriyet-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Uluırmak Hürriyet İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-uluirmak-hurriyet-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
VALİ KEMAL KATITAŞ İLKOKULU,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-vali-kemal-katitas-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-vali-kemal-katitas-ilkokulu&utm_term=karatay,"Merhaba VALİ KEMAL KATITAŞ İLKOKULU velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-vali-kemal-katitas-ilkokulu&utm_term=karatay","Merhaba VALİ KEMAL KATITAŞ İLKOKULU velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-vali-kemal-katitas-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yağlıbayat Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-yaglibayat-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yaglibayat-ortaokulu&utm_term=karatay,"Merhaba Yağlıbayat Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yaglibayat-ortaokulu&utm_term=karatay","Merhaba Yağlıbayat Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yaglibayat-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yarma İlkokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-yarma-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yarma-ilkokulu&utm_term=karatay,"Merhaba Yarma İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yarma-ilkokulu&utm_term=karatay","Merhaba Yarma İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yarma-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yarma Ortaokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-yarma-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yarma-ortaokulu&utm_term=karatay,"Merhaba Yarma Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yarma-ortaokulu&utm_term=karatay","Merhaba Yarma Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yarma-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yaşar Doğu Ortaokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-yasar-dogu-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yasar-dogu-ortaokulu&utm_term=karatay,"Merhaba Yaşar Doğu Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yasar-dogu-ortaokulu&utm_term=karatay","Merhaba Yaşar Doğu Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yasar-dogu-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yavuz Selim İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-yavuz-selim-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yavuz-selim-ilkokulu&utm_term=karatay,"Merhaba Yavuz Selim İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yavuz-selim-ilkokulu&utm_term=karatay","Merhaba Yavuz Selim İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yavuz-selim-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yenikent İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-yenikent-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yenikent-ilkokulu&utm_term=karatay,"Merhaba Yenikent İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yenikent-ilkokulu&utm_term=karatay","Merhaba Yenikent İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yenikent-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
YENİKENT ORTAOKULU,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-yenikent-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yenikent-ortaokulu&utm_term=karatay,"Merhaba YENİKENT ORTAOKULU velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yenikent-ortaokulu&utm_term=karatay","Merhaba YENİKENT ORTAOKULU velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yenikent-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Yusuf Gül İlkokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-yusuf-gul-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yusuf-gul-ilkokulu&utm_term=karatay,"Merhaba Yusuf Gül İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yusuf-gul-ilkokulu&utm_term=karatay","Merhaba Yusuf Gül İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-yusuf-gul-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Zeliha Seymen İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-zeliha-seymen-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-zeliha-seymen-ilkokulu&utm_term=karatay,"Merhaba Zeliha Seymen İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-zeliha-seymen-ilkokulu&utm_term=karatay","Merhaba Zeliha Seymen İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-zeliha-seymen-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
